token_id,count,probability
5516,32,0.00010786141156881053
5517,17,5.730137489593059e-05
5518,2,6.741338223050658e-06
5519,1,3.370669111525329e-06
5520,13,4.381869844982928e-05
5521,1,3.370669111525329e-06
5522,12,4.0448029338303945e-05
5523,10,3.370669111525329e-05
5524,1,3.370669111525329e-06
5525,3,1.0112007334575986e-05
5526,25,8.426672778813322e-05
5527,3,1.0112007334575986e-05
5528,3,1.0112007334575986e-05
5529,7,2.35946837806773e-05
5531,6,2.0224014669151973e-05
5532,1,3.370669111525329e-06
5534,1,3.370669111525329e-06
5535,2,6.741338223050658e-06
5537,2,6.741338223050658e-06
5544,10,3.370669111525329e-05
5545,6,2.0224014669151973e-05
5546,2,6.741338223050658e-06
5547,10,3.370669111525329e-05
5548,11,3.707736022677862e-05
5549,9,3.033602200372796e-05
5550,13,4.381869844982928e-05
5551,5,1.6853345557626644e-05
5552,3,1.0112007334575986e-05
5553,3,1.0112007334575986e-05
5556,4,1.3482676446101316e-05
5557,15,5.056003667287993e-05
5558,6,2.0224014669151973e-05
5559,4,1.3482676446101316e-05
5560,2,6.741338223050658e-06
5561,1,3.370669111525329e-06
5562,2,6.741338223050658e-06
5563,7,2.35946837806773e-05
5565,1,3.370669111525329e-06
5568,1,3.370669111525329e-06
5580,14,4.71893675613546e-05
5581,16,5.3930705784405265e-05
5582,4,1.3482676446101316e-05
5583,14,4.71893675613546e-05
5584,17,5.730137489593059e-05
5585,8,2.6965352892202632e-05
5586,18,6.067204400745592e-05
5587,12,4.0448029338303945e-05
5588,10,3.370669111525329e-05
5589,7,2.35946837806773e-05
5590,4,1.3482676446101316e-05
5591,4,1.3482676446101316e-05
5592,7,2.35946837806773e-05
5593,2,6.741338223050658e-06
5594,5,1.6853345557626644e-05
5595,6,2.0224014669151973e-05
5597,6,2.0224014669151973e-05
5598,3,1.0112007334575986e-05
5600,2,6.741338223050658e-06
5601,2,6.741338223050658e-06
5602,1,3.370669111525329e-06
5603,1,3.370669111525329e-06
5606,2,6.741338223050658e-06
5609,2,6.741338223050658e-06
5616,9,3.033602200372796e-05
5617,10,3.370669111525329e-05
5619,8,2.6965352892202632e-05
5620,6,2.0224014669151973e-05
5621,7,2.35946837806773e-05
5622,13,4.381869844982928e-05
5623,8,2.6965352892202632e-05
5624,3,1.0112007334575986e-05
5627,2,6.741338223050658e-06
5628,1,3.370669111525329e-06
5637,1,3.370669111525329e-06
5639,2,6.741338223050658e-06
5652,6,2.0224014669151973e-05
5653,2,6.741338223050658e-06
5654,2,6.741338223050658e-06
5655,2,6.741338223050658e-06
5656,3,1.0112007334575986e-05
5657,7,2.35946837806773e-05
5658,10,3.370669111525329e-05
5659,7,2.35946837806773e-05
5660,3,1.0112007334575986e-05
5663,3,1.0112007334575986e-05
5664,1,3.370669111525329e-06
5666,1,3.370669111525329e-06
5688,8,2.6965352892202632e-05
5689,7,2.35946837806773e-05
5691,8,2.6965352892202632e-05
5692,1,3.370669111525329e-06
5693,3,1.0112007334575986e-05
5694,12,4.0448029338303945e-05
5695,2,6.741338223050658e-06
5696,3,1.0112007334575986e-05
5700,4,1.3482676446101316e-05
5702,1,3.370669111525329e-06
5703,1,3.370669111525329e-06
5706,1,3.370669111525329e-06
5724,5,1.6853345557626644e-05
5725,8,2.6965352892202632e-05
5727,6,2.0224014669151973e-05
5728,1,3.370669111525329e-06
5729,4,1.3482676446101316e-05
5730,2,6.741338223050658e-06
5732,1,3.370669111525329e-06
5733,1,3.370669111525329e-06
5735,1,3.370669111525329e-06
5760,10,3.370669111525329e-05
5761,18,6.067204400745592e-05
5763,4,1.3482676446101316e-05
5764,2,6.741338223050658e-06
5765,5,1.6853345557626644e-05
5766,10,3.370669111525329e-05
5767,6,2.0224014669151973e-05
5768,5,1.6853345557626644e-05
5774,4,1.3482676446101316e-05
5778,1,3.370669111525329e-06
5796,3,1.0112007334575986e-05
5797,4,1.3482676446101316e-05
5798,1,3.370669111525329e-06
5799,4,1.3482676446101316e-05
5800,1,3.370669111525329e-06
5801,4,1.3482676446101316e-05
5802,3,1.0112007334575986e-05
5803,1,3.370669111525329e-06
5804,1,3.370669111525329e-06
5810,1,3.370669111525329e-06
5811,2,6.741338223050658e-06
5820,1,3.370669111525329e-06
5832,2,6.741338223050658e-06
5833,1,3.370669111525329e-06
5835,4,1.3482676446101316e-05
5836,1,3.370669111525329e-06
5837,5,1.6853345557626644e-05
5839,1,3.370669111525329e-06
5844,1,3.370669111525329e-06
5904,12,4.0448029338303945e-05
5907,2,6.741338223050658e-06
5908,1,3.370669111525329e-06
5910,2,6.741338223050658e-06
5912,2,6.741338223050658e-06
5919,2,6.741338223050658e-06
5940,2,6.741338223050658e-06
5941,3,1.0112007334575986e-05
5943,8,2.6965352892202632e-05
5946,1,3.370669111525329e-06
5947,1,3.370669111525329e-06
5948,1,3.370669111525329e-06
5952,1,3.370669111525329e-06
5976,12,4.0448029338303945e-05
5977,15,5.056003667287993e-05
5979,12,4.0448029338303945e-05
5980,6,2.0224014669151973e-05
5981,5,1.6853345557626644e-05
5982,7,2.35946837806773e-05
5984,4,1.3482676446101316e-05
5986,3,1.0112007334575986e-05
5988,2,6.741338223050658e-06
5990,2,6.741338223050658e-06
5991,2,6.741338223050658e-06
5993,1,3.370669111525329e-06
5997,1,3.370669111525329e-06
6012,7,2.35946837806773e-05
6015,6,2.0224014669151973e-05
6017,1,3.370669111525329e-06
6018,1,3.370669111525329e-06
6020,3,1.0112007334575986e-05
6021,1,3.370669111525329e-06
6049,2,6.741338223050658e-06
6052,5,1.6853345557626644e-05
6053,3,1.0112007334575986e-05
6054,1,3.370669111525329e-06
6057,2,6.741338223050658e-06
6084,4,1.3482676446101316e-05
6085,2,6.741338223050658e-06
6087,7,2.35946837806773e-05
6088,2,6.741338223050658e-06
6089,3,1.0112007334575986e-05
6090,3,1.0112007334575986e-05
6120,2,6.741338223050658e-06
6121,2,6.741338223050658e-06
6123,1,3.370669111525329e-06
6124,1,3.370669111525329e-06
6126,1,3.370669111525329e-06
6130,1,3.370669111525329e-06
6132,3,1.0112007334575986e-05
6139,1,3.370669111525329e-06
6156,7,2.35946837806773e-05
6157,4,1.3482676446101316e-05
6159,20,6.741338223050658e-05
6161,4,1.3482676446101316e-05
6162,6,2.0224014669151973e-05
6163,4,1.3482676446101316e-05
6164,3,1.0112007334575986e-05
6165,1,3.370669111525329e-06
6170,10,3.370669111525329e-05
6185,1,3.370669111525329e-06
6192,1,3.370669111525329e-06
6228,7,2.35946837806773e-05
6229,3,1.0112007334575986e-05
6232,3,1.0112007334575986e-05
6233,3,1.0112007334575986e-05
6235,2,6.741338223050658e-06
6264,3,1.0112007334575986e-05
6267,4,1.3482676446101316e-05
6268,2,6.741338223050658e-06
6269,6,2.0224014669151973e-05
6271,1,3.370669111525329e-06
6272,2,6.741338223050658e-06
6276,2,6.741338223050658e-06
6282,1,3.370669111525329e-06
6284,1,3.370669111525329e-06
6301,1,3.370669111525329e-06
6304,1,3.370669111525329e-06
6315,1,3.370669111525329e-06
6336,2,6.741338223050658e-06
6337,10,3.370669111525329e-05
6339,3,1.0112007334575986e-05
6340,1,3.370669111525329e-06
6341,1,3.370669111525329e-06
6342,1,3.370669111525329e-06
6344,2,6.741338223050658e-06
6345,2,6.741338223050658e-06
6348,1,3.370669111525329e-06
6350,1,3.370669111525329e-06
6372,5,1.6853345557626644e-05
6373,7,2.35946837806773e-05
6375,4,1.3482676446101316e-05
6376,1,3.370669111525329e-06
6377,2,6.741338223050658e-06
6378,9,3.033602200372796e-05
6379,1,3.370669111525329e-06
6380,2,6.741338223050658e-06
6392,1,3.370669111525329e-06
6408,8,2.6965352892202632e-05
6409,8,2.6965352892202632e-05
6411,5,1.6853345557626644e-05
6412,2,6.741338223050658e-06
6413,3,1.0112007334575986e-05
6420,1,3.370669111525329e-06
6444,6,2.0224014669151973e-05
6445,8,2.6965352892202632e-05
6446,2,6.741338223050658e-06
6447,5,1.6853345557626644e-05
6448,6,2.0224014669151973e-05
6449,2,6.741338223050658e-06
6450,1,3.370669111525329e-06
6451,2,6.741338223050658e-06
6452,2,6.741338223050658e-06
6453,1,3.370669111525329e-06
6457,1,3.370669111525329e-06
6469,1,3.370669111525329e-06
6480,5,1.6853345557626644e-05
6481,8,2.6965352892202632e-05
6482,1,3.370669111525329e-06
6483,3,1.0112007334575986e-05
6484,3,1.0112007334575986e-05
6485,5,1.6853345557626644e-05
6486,1,3.370669111525329e-06
6489,2,6.741338223050658e-06
6492,1,3.370669111525329e-06
6503,1,3.370669111525329e-06
6516,11,3.707736022677862e-05
6517,10,3.370669111525329e-05
6518,2,6.741338223050658e-06
6519,2,6.741338223050658e-06
6520,4,1.3482676446101316e-05
6521,5,1.6853345557626644e-05
6522,2,6.741338223050658e-06
6523,4,1.3482676446101316e-05
6524,3,1.0112007334575986e-05
6526,4,1.3482676446101316e-05
6531,1,3.370669111525329e-06
6533,1,3.370669111525329e-06
6548,1,3.370669111525329e-06
6552,147,0.0004954883593942233
6553,26,8.763739689965855e-05
6554,11,3.707736022677862e-05
6555,88,0.00029661888181422896
6556,38,0.0001280854262379625
6557,23,7.752538956508256e-05
6558,123,0.00041459230071761545
6559,30,0.00010112007334575987
6560,70,0.00023594683780677302
6561,23,7.752538956508256e-05
6562,3,1.0112007334575986e-05
6563,19,6.404271311898125e-05
6564,49,0.00016516278646474113
6565,7,2.35946837806773e-05
6566,20,6.741338223050658e-05
6567,35,0.00011797341890338651
6568,7,2.35946837806773e-05
6569,23,7.752538956508256e-05
6570,31,0.0001044907424572852
6571,2,6.741338223050658e-06
6572,26,8.763739689965855e-05
6573,13,4.381869844982928e-05
6576,4,1.3482676446101316e-05
6577,2,6.741338223050658e-06
6578,1,3.370669111525329e-06
6579,4,1.3482676446101316e-05
6588,113,0.00038088560960236216
6589,39,0.00013145609534948784
6590,18,6.067204400745592e-05
6591,68,0.00022920549958372236
6592,20,6.741338223050658e-05
6593,23,7.752538956508256e-05
6594,82,0.00027639486714507695
6595,30,0.00010112007334575987
6596,33,0.00011123208068033585
6597,25,8.426672778813322e-05
6598,2,6.741338223050658e-06
6599,7,2.35946837806773e-05
6600,55,0.0001853868011338931
6601,4,1.3482676446101316e-05
6602,4,1.3482676446101316e-05
6603,37,0.00012471475712643717
6604,1,3.370669111525329e-06
6605,10,3.370669111525329e-05
6606,22,7.415472045355724e-05
6608,4,1.3482676446101316e-05
6609,13,4.381869844982928e-05
6610,2,6.741338223050658e-06
6611,4,1.3482676446101316e-05
6612,26,8.763739689965855e-05
6617,1,3.370669111525329e-06
6618,1,3.370669111525329e-06
6624,70,0.00023594683780677302
6625,21,7.078405134203191e-05
6626,19,6.404271311898125e-05
6627,48,0.00016179211735321578
6628,39,0.00013145609534948784
6629,19,6.404271311898125e-05
6630,69,0.0002325761686952477
6631,16,5.3930705784405265e-05
6632,14,4.71893675613546e-05
6633,31,0.0001044907424572852
6634,2,6.741338223050658e-06
6635,4,1.3482676446101316e-05
6636,21,7.078405134203191e-05
6637,3,1.0112007334575986e-05
6638,12,4.0448029338303945e-05
6639,22,7.415472045355724e-05
6640,7,2.35946837806773e-05
6641,5,1.6853345557626644e-05
6642,16,5.3930705784405265e-05
6644,9,3.033602200372796e-05
6645,10,3.370669111525329e-05
6647,13,4.381869844982928e-05
6648,3,1.0112007334575986e-05
6649,1,3.370669111525329e-06
6650,4,1.3482676446101316e-05
6651,2,6.741338223050658e-06
6660,53,0.00017864546291084242
6661,19,6.404271311898125e-05
6662,9,3.033602200372796e-05
6663,35,0.00011797341890338651
6664,12,4.0448029338303945e-05
6665,15,5.056003667287993e-05
6666,28,9.43787351227092e-05
6667,7,2.35946837806773e-05
6668,30,0.00010112007334575987
6669,8,2.6965352892202632e-05
6670,1,3.370669111525329e-06
6671,5,1.6853345557626644e-05
6672,13,4.381869844982928e-05
6673,1,3.370669111525329e-06
6674,8,2.6965352892202632e-05
6675,30,0.00010112007334575987
6677,4,1.3482676446101316e-05
6678,16,5.3930705784405265e-05
6679,1,3.370669111525329e-06
6680,2,6.741338223050658e-06
6681,15,5.056003667287993e-05
6682,3,1.0112007334575986e-05
6683,6,2.0224014669151973e-05
6684,1,3.370669111525329e-06
6685,2,6.741338223050658e-06
6686,1,3.370669111525329e-06
6687,2,6.741338223050658e-06
6696,94,0.0003168428964833809
6697,37,0.00012471475712643717
6698,11,3.707736022677862e-05
6699,114,0.0003842562787138875
6700,27,9.100806601118388e-05
6701,33,0.00011123208068033585
6702,113,0.00038088560960236216
6703,16,5.3930705784405265e-05
6704,26,8.763739689965855e-05
6705,20,6.741338223050658e-05
6706,4,1.3482676446101316e-05
6707,8,2.6965352892202632e-05
6708,77,0.00025954152158745033
6709,5,1.6853345557626644e-05
6710,21,7.078405134203191e-05
6711,31,0.0001044907424572852
6712,2,6.741338223050658e-06
6713,6,2.0224014669151973e-05
6714,8,2.6965352892202632e-05
6715,1,3.370669111525329e-06
6716,6,2.0224014669151973e-05
6717,6,2.0224014669151973e-05
6719,12,4.0448029338303945e-05
6720,12,4.0448029338303945e-05
6722,3,1.0112007334575986e-05
6723,5,1.6853345557626644e-05
6724,1,3.370669111525329e-06
6725,1,3.370669111525329e-06
6732,70,0.00023594683780677302
6733,20,6.741338223050658e-05
6734,7,2.35946837806773e-05
6735,31,0.0001044907424572852
6736,10,3.370669111525329e-05
6737,22,7.415472045355724e-05
6738,34,0.00011460274979186118
6739,7,2.35946837806773e-05
6740,11,3.707736022677862e-05
6741,15,5.056003667287993e-05
6743,3,1.0112007334575986e-05
6744,19,6.404271311898125e-05
6745,1,3.370669111525329e-06
6747,1,3.370669111525329e-06
6748,3,1.0112007334575986e-05
6749,20,6.741338223050658e-05
6750,6,2.0224014669151973e-05
6751,2,6.741338223050658e-06
6752,9,3.033602200372796e-05
6753,5,1.6853345557626644e-05
6755,5,1.6853345557626644e-05
6756,2,6.741338223050658e-06
6758,1,3.370669111525329e-06
6768,31,0.0001044907424572852
6769,14,4.71893675613546e-05
6770,8,2.6965352892202632e-05
6771,21,7.078405134203191e-05
6772,4,1.3482676446101316e-05
6773,5,1.6853345557626644e-05
6774,15,5.056003667287993e-05
6775,5,1.6853345557626644e-05
6776,5,1.6853345557626644e-05
6777,10,3.370669111525329e-05
6778,3,1.0112007334575986e-05
6779,5,1.6853345557626644e-05
6780,1,3.370669111525329e-06
6781,4,1.3482676446101316e-05
6782,6,2.0224014669151973e-05
6783,3,1.0112007334575986e-05
6784,1,3.370669111525329e-06
6785,5,1.6853345557626644e-05
6786,3,1.0112007334575986e-05
6788,7,2.35946837806773e-05
6789,4,1.3482676446101316e-05
6790,1,3.370669111525329e-06
6791,4,1.3482676446101316e-05
6792,3,1.0112007334575986e-05
6794,2,6.741338223050658e-06
6822,1,3.370669111525329e-06
6840,16,5.3930705784405265e-05
6841,16,5.3930705784405265e-05
6842,4,1.3482676446101316e-05
6843,14,4.71893675613546e-05
6844,5,1.6853345557626644e-05
6845,14,4.71893675613546e-05
6846,16,5.3930705784405265e-05
6847,3,1.0112007334575986e-05
6848,8,2.6965352892202632e-05
6849,8,2.6965352892202632e-05
6852,7,2.35946837806773e-05
6853,9,3.033602200372796e-05
6854,7,2.35946837806773e-05
6855,2,6.741338223050658e-06
6856,1,3.370669111525329e-06
6857,5,1.6853345557626644e-05
6858,1,3.370669111525329e-06
6860,2,6.741338223050658e-06
6861,14,4.71893675613546e-05
6867,1,3.370669111525329e-06
6876,17,5.730137489593059e-05
6877,26,8.763739689965855e-05
6878,1,3.370669111525329e-06
6879,13,4.381869844982928e-05
6880,13,4.381869844982928e-05
6881,14,4.71893675613546e-05
6882,23,7.752538956508256e-05
6883,8,2.6965352892202632e-05
6884,6,2.0224014669151973e-05
6885,8,2.6965352892202632e-05
6888,4,1.3482676446101316e-05
6889,2,6.741338223050658e-06
6890,7,2.35946837806773e-05
6891,1,3.370669111525329e-06
6893,2,6.741338223050658e-06
6897,1,3.370669111525329e-06
6901,4,1.3482676446101316e-05
6904,1,3.370669111525329e-06
6912,99,0.00033369624204100754
6913,32,0.00010786141156881053
6914,10,3.370669111525329e-05
6915,141,0.0004752643447250714
6916,20,6.741338223050658e-05
6917,60,0.00020224014669151973
6918,149,0.000502229697617274
6919,20,6.741338223050658e-05
6920,58,0.00019549880846846907
6921,34,0.00011460274979186118
6922,7,2.35946837806773e-05
6923,14,4.71893675613546e-05
6924,110,0.0003707736022677862
6925,7,2.35946837806773e-05
6926,17,5.730137489593059e-05
6927,46,0.00015505077913016512
6928,4,1.3482676446101316e-05
6929,10,3.370669111525329e-05
6930,63,0.0002123521540260957
6931,4,1.3482676446101316e-05
6932,20,6.741338223050658e-05
6933,18,6.067204400745592e-05
6934,2,6.741338223050658e-06
6935,6,2.0224014669151973e-05
6936,17,5.730137489593059e-05
6938,3,1.0112007334575986e-05
6939,10,3.370669111525329e-05
6941,9,3.033602200372796e-05
6942,1,3.370669111525329e-06
6945,1,3.370669111525329e-06
6948,48,0.00016179211735321578
6949,15,5.056003667287993e-05
6950,9,3.033602200372796e-05
6951,26,8.763739689965855e-05
6952,12,4.0448029338303945e-05
6953,23,7.752538956508256e-05
6954,40,0.00013482676446101315
6955,28,9.43787351227092e-05
6956,11,3.707736022677862e-05
6957,14,4.71893675613546e-05
6958,3,1.0112007334575986e-05
6959,2,6.741338223050658e-06
6960,16,5.3930705784405265e-05
6961,9,3.033602200372796e-05
6962,8,2.6965352892202632e-05
6963,10,3.370669111525329e-05
6964,1,3.370669111525329e-06
6965,1,3.370669111525329e-06
6966,10,3.370669111525329e-05
6967,3,1.0112007334575986e-05
6968,2,6.741338223050658e-06
6969,10,3.370669111525329e-05
6971,2,6.741338223050658e-06
6972,3,1.0112007334575986e-05
6975,1,3.370669111525329e-06
6981,1,3.370669111525329e-06
6984,21,7.078405134203191e-05
6985,14,4.71893675613546e-05
6986,6,2.0224014669151973e-05
6987,30,0.00010112007334575987
6988,12,4.0448029338303945e-05
6989,21,7.078405134203191e-05
6990,23,7.752538956508256e-05
6991,8,2.6965352892202632e-05
6992,18,6.067204400745592e-05
6993,3,1.0112007334575986e-05
6994,1,3.370669111525329e-06
6995,4,1.3482676446101316e-05
6996,6,2.0224014669151973e-05
6997,4,1.3482676446101316e-05
6998,5,1.6853345557626644e-05
6999,3,1.0112007334575986e-05
7000,1,3.370669111525329e-06
7001,2,6.741338223050658e-06
7002,3,1.0112007334575986e-05
7003,1,3.370669111525329e-06
7005,4,1.3482676446101316e-05
7007,1,3.370669111525329e-06
7008,1,3.370669111525329e-06
7010,1,3.370669111525329e-06
7013,1,3.370669111525329e-06
7016,1,3.370669111525329e-06
7020,19,6.404271311898125e-05
7021,20,6.741338223050658e-05
7022,4,1.3482676446101316e-05
7023,29,9.774940423423453e-05
7024,1,3.370669111525329e-06
7025,10,3.370669111525329e-05
7026,19,6.404271311898125e-05
7027,13,4.381869844982928e-05
7028,6,2.0224014669151973e-05
7029,8,2.6965352892202632e-05
7030,5,1.6853345557626644e-05
7031,5,1.6853345557626644e-05
7032,7,2.35946837806773e-05
7033,3,1.0112007334575986e-05
7034,8,2.6965352892202632e-05
7035,4,1.3482676446101316e-05
7037,6,2.0224014669151973e-05
7038,3,1.0112007334575986e-05
7041,5,1.6853345557626644e-05
7043,1,3.370669111525329e-06
7044,6,2.0224014669151973e-05
7046,1,3.370669111525329e-06
7047,4,1.3482676446101316e-05
7056,14,4.71893675613546e-05
7057,24,8.089605867660789e-05
7058,5,1.6853345557626644e-05
7059,14,4.71893675613546e-05
7060,4,1.3482676446101316e-05
7061,12,4.0448029338303945e-05
7062,50,0.00016853345557626644
7063,6,2.0224014669151973e-05
7064,12,4.0448029338303945e-05
7065,6,2.0224014669151973e-05
7066,1,3.370669111525329e-06
7067,2,6.741338223050658e-06
7068,17,5.730137489593059e-05
7069,2,6.741338223050658e-06
7070,4,1.3482676446101316e-05
7071,16,5.3930705784405265e-05
7072,1,3.370669111525329e-06
7073,11,3.707736022677862e-05
7074,10,3.370669111525329e-05
7076,4,1.3482676446101316e-05
7077,7,2.35946837806773e-05
7080,4,1.3482676446101316e-05
7082,1,3.370669111525329e-06
7084,1,3.370669111525329e-06
7092,72,0.00024268817602982368
7093,20,6.741338223050658e-05
7094,5,1.6853345557626644e-05
7095,78,0.0002629121906989757
7096,8,2.6965352892202632e-05
7097,23,7.752538956508256e-05
7098,80,0.0002696535289220263
7099,7,2.35946837806773e-05
7100,16,5.3930705784405265e-05
7101,10,3.370669111525329e-05
7102,1,3.370669111525329e-06
7103,5,1.6853345557626644e-05
7104,24,8.089605867660789e-05
7105,6,2.0224014669151973e-05
7106,19,6.404271311898125e-05
7107,15,5.056003667287993e-05
7108,2,6.741338223050658e-06
7109,7,2.35946837806773e-05
7110,18,6.067204400745592e-05
7111,1,3.370669111525329e-06
7112,6,2.0224014669151973e-05
7113,19,6.404271311898125e-05
7115,1,3.370669111525329e-06
7116,3,1.0112007334575986e-05
7118,2,6.741338223050658e-06
7119,2,6.741338223050658e-06
7128,3,1.0112007334575986e-05
7129,3,1.0112007334575986e-05
7131,8,2.6965352892202632e-05
7132,1,3.370669111525329e-06
7133,4,1.3482676446101316e-05
7134,8,2.6965352892202632e-05
7135,1,3.370669111525329e-06
7136,3,1.0112007334575986e-05
7137,3,1.0112007334575986e-05
7140,3,1.0112007334575986e-05
7141,1,3.370669111525329e-06
7145,1,3.370669111525329e-06
7146,1,3.370669111525329e-06
7164,14,4.71893675613546e-05
7165,13,4.381869844982928e-05
7166,3,1.0112007334575986e-05
7167,8,2.6965352892202632e-05
7168,14,4.71893675613546e-05
7169,17,5.730137489593059e-05
7170,25,8.426672778813322e-05
7171,5,1.6853345557626644e-05
7172,4,1.3482676446101316e-05
7173,6,2.0224014669151973e-05
7174,2,6.741338223050658e-06
7175,1,3.370669111525329e-06
7176,8,2.6965352892202632e-05
7177,5,1.6853345557626644e-05
7178,5,1.6853345557626644e-05
7179,3,1.0112007334575986e-05
7180,2,6.741338223050658e-06
7182,18,6.067204400745592e-05
7183,1,3.370669111525329e-06
7184,2,6.741338223050658e-06
7190,4,1.3482676446101316e-05
7191,1,3.370669111525329e-06
7193,3,1.0112007334575986e-05
7200,29,9.774940423423453e-05
7201,31,0.0001044907424572852
7202,6,2.0224014669151973e-05
7203,48,0.00016179211735321578
7204,8,2.6965352892202632e-05
7205,25,8.426672778813322e-05
7206,53,0.00017864546291084242
7207,8,2.6965352892202632e-05
7208,14,4.71893675613546e-05
7209,6,2.0224014669151973e-05
7210,3,1.0112007334575986e-05
7211,9,3.033602200372796e-05
7212,16,5.3930705784405265e-05
7213,7,2.35946837806773e-05
7214,9,3.033602200372796e-05
7215,27,9.100806601118388e-05
7217,3,1.0112007334575986e-05
7218,12,4.0448029338303945e-05
7220,5,1.6853345557626644e-05
7221,9,3.033602200372796e-05
7223,2,6.741338223050658e-06
7224,3,1.0112007334575986e-05
7226,1,3.370669111525329e-06
7229,2,6.741338223050658e-06
7230,1,3.370669111525329e-06
7236,19,6.404271311898125e-05
7237,16,5.3930705784405265e-05
7238,4,1.3482676446101316e-05
7239,11,3.707736022677862e-05
7240,13,4.381869844982928e-05
7241,10,3.370669111525329e-05
7242,28,9.43787351227092e-05
7243,10,3.370669111525329e-05
7244,4,1.3482676446101316e-05
7245,2,6.741338223050658e-06
7246,5,1.6853345557626644e-05
7247,1,3.370669111525329e-06
7248,5,1.6853345557626644e-05
7250,4,1.3482676446101316e-05
7251,6,2.0224014669151973e-05
7254,9,3.033602200372796e-05
7256,5,1.6853345557626644e-05
7257,6,2.0224014669151973e-05
7263,1,3.370669111525329e-06
7272,15,5.056003667287993e-05
7273,11,3.707736022677862e-05
7274,4,1.3482676446101316e-05
7275,25,8.426672778813322e-05
7276,9,3.033602200372796e-05
7277,9,3.033602200372796e-05
7278,42,0.00014156810268406382
7279,8,2.6965352892202632e-05
7280,9,3.033602200372796e-05
7281,8,2.6965352892202632e-05
7282,2,6.741338223050658e-06
7283,5,1.6853345557626644e-05
7284,6,2.0224014669151973e-05
7285,7,2.35946837806773e-05
7286,9,3.033602200372796e-05
7287,7,2.35946837806773e-05
7288,2,6.741338223050658e-06
7289,2,6.741338223050658e-06
7290,8,2.6965352892202632e-05
7291,1,3.370669111525329e-06
7292,14,4.71893675613546e-05
7293,4,1.3482676446101316e-05
7296,2,6.741338223050658e-06
7298,1,3.370669111525329e-06
7301,1,3.370669111525329e-06
7308,19,6.404271311898125e-05
7309,9,3.033602200372796e-05
7310,7,2.35946837806773e-05
7311,22,7.415472045355724e-05
7312,13,4.381869844982928e-05
7313,17,5.730137489593059e-05
7314,55,0.0001853868011338931
7315,6,2.0224014669151973e-05
7316,21,7.078405134203191e-05
7317,12,4.0448029338303945e-05
7319,9,3.033602200372796e-05
7320,19,6.404271311898125e-05
7321,3,1.0112007334575986e-05
7322,9,3.033602200372796e-05
7323,14,4.71893675613546e-05
7326,12,4.0448029338303945e-05
7327,3,1.0112007334575986e-05
7328,6,2.0224014669151973e-05
7329,6,2.0224014669151973e-05
7332,5,1.6853345557626644e-05
7333,1,3.370669111525329e-06
7335,1,3.370669111525329e-06
7344,24,8.089605867660789e-05
7345,15,5.056003667287993e-05
7346,1,3.370669111525329e-06
7347,30,0.00010112007334575987
7348,20,6.741338223050658e-05
7349,20,6.741338223050658e-05
7350,13,4.381869844982928e-05
7351,12,4.0448029338303945e-05
7352,11,3.707736022677862e-05
7353,7,2.35946837806773e-05
7354,4,1.3482676446101316e-05
7355,1,3.370669111525329e-06
7356,22,7.415472045355724e-05
7357,4,1.3482676446101316e-05
7358,1,3.370669111525329e-06
7359,9,3.033602200372796e-05
7360,5,1.6853345557626644e-05
7361,8,2.6965352892202632e-05
7362,13,4.381869844982928e-05
7363,3,1.0112007334575986e-05
7364,7,2.35946837806773e-05
7365,6,2.0224014669151973e-05
7366,2,6.741338223050658e-06
7367,2,6.741338223050658e-06
7368,2,6.741338223050658e-06
7376,1,3.370669111525329e-06
7380,24,8.089605867660789e-05
7381,14,4.71893675613546e-05
7382,6,2.0224014669151973e-05
7383,39,0.00013145609534948784
7384,26,8.763739689965855e-05
7385,16,5.3930705784405265e-05
7386,19,6.404271311898125e-05
7387,8,2.6965352892202632e-05
7388,7,2.35946837806773e-05
7389,20,6.741338223050658e-05
7390,2,6.741338223050658e-06
7391,2,6.741338223050658e-06
7392,14,4.71893675613546e-05
7393,1,3.370669111525329e-06
7394,4,1.3482676446101316e-05
7395,3,1.0112007334575986e-05
7397,3,1.0112007334575986e-05
7398,21,7.078405134203191e-05
7399,1,3.370669111525329e-06
7400,2,6.741338223050658e-06
7401,3,1.0112007334575986e-05
7403,7,2.35946837806773e-05
7404,5,1.6853345557626644e-05
7410,1,3.370669111525329e-06
7412,1,3.370669111525329e-06
7416,17,5.730137489593059e-05
7417,20,6.741338223050658e-05
7418,3,1.0112007334575986e-05
7419,16,5.3930705784405265e-05
7420,30,0.00010112007334575987
7421,5,1.6853345557626644e-05
7422,14,4.71893675613546e-05
7423,12,4.0448029338303945e-05
7424,7,2.35946837806773e-05
7425,6,2.0224014669151973e-05
7426,3,1.0112007334575986e-05
7427,3,1.0112007334575986e-05
7428,2,6.741338223050658e-06
7429,4,1.3482676446101316e-05
7430,3,1.0112007334575986e-05
7431,2,6.741338223050658e-06
7432,1,3.370669111525329e-06
7433,1,3.370669111525329e-06
7434,3,1.0112007334575986e-05
7435,2,6.741338223050658e-06
7436,4,1.3482676446101316e-05
7437,7,2.35946837806773e-05
7439,2,6.741338223050658e-06
7440,1,3.370669111525329e-06
7452,26,8.763739689965855e-05
7453,28,9.43787351227092e-05
7454,4,1.3482676446101316e-05
7455,12,4.0448029338303945e-05
7456,34,0.00011460274979186118
7457,9,3.033602200372796e-05
